,AGE,SEX,POP,RACE,us,agecat,agecat2,agecat3,agecat4,agecat5
3116,55,2,308364,8,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
3117,55,2,40860,9,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
3118,55,2,141252,10,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
3119,55,2,8395,11,1,"(35.0, 55.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(35.0, 100.0]"
3120,56,2,2235893,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3121,56,2,1752875,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3122,56,2,293675,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3123,56,2,24455,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3124,56,2,129071,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3125,56,2,4483,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3126,56,2,31334,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3127,56,2,1778627,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3128,56,2,303489,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3129,56,2,40429,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3130,56,2,139684,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3131,56,2,8177,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3132,57,2,2230590,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3133,57,2,1762730,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3134,57,2,289970,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3135,57,2,24257,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3136,57,2,118434,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3137,57,2,4440,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3138,57,2,30759,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3139,57,2,1787965,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3140,57,2,299578,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3141,57,2,40242,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3142,57,2,128731,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3143,57,2,8098,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3144,58,2,2259796,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3145,58,2,1793471,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3146,58,2,290678,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3147,58,2,24092,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3148,58,2,117292,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3149,58,2,4236,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3150,58,2,30027,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3151,58,2,1818097,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3152,58,2,299752,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3153,58,2,40051,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3154,58,2,127300,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3155,58,2,7794,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3156,59,2,2271644,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3157,59,2,1794873,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3158,59,2,295666,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3159,59,2,24162,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3160,59,2,122709,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3161,59,2,4256,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3162,59,2,29978,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3163,59,2,1819339,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3164,59,2,304949,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3165,59,2,40053,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3166,59,2,132610,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3167,59,2,7796,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3168,60,2,2199986,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3169,60,2,1748601,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3170,60,2,281832,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3171,60,2,22682,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3172,60,2,114964,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3173,60,2,3902,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3174,60,2,28005,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3175,60,2,1771654,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3176,60,2,290168,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3177,60,2,37968,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3178,60,2,124038,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3179,60,2,7074,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3180,61,2,2187221,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3181,61,2,1747292,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3182,61,2,272044,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3183,61,2,21971,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3184,61,2,114969,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3185,61,2,3814,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3186,61,2,27131,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3187,61,2,1769494,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3188,61,2,280206,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3189,61,2,36913,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3190,61,2,123700,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3191,61,2,6829,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3192,62,2,2165425,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3193,62,2,1732480,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3194,62,2,270010,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3195,62,2,21308,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3196,62,2,111721,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3197,62,2,3597,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3198,62,2,26309,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3199,62,2,1754086,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3200,62,2,277823,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3201,62,2,36271,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3202,62,2,119728,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3203,62,2,6592,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3204,63,2,2090246,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3205,63,2,1672035,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3206,63,2,258113,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3207,63,2,20512,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3208,63,2,110835,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3209,63,2,3468,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3210,63,2,25283,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3211,63,2,1692728,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3212,63,2,265620,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3213,63,2,34853,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3214,63,2,118683,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3215,63,2,6264,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3216,64,2,2071538,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3217,64,2,1663593,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3218,64,2,250322,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3219,64,2,19481,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3220,64,2,110733,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3221,64,2,3350,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3222,64,2,24059,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3223,64,2,1683218,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3224,64,2,257450,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3225,64,2,32992,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3226,64,2,118279,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3227,64,2,6105,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3228,65,2,1991169,0,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3229,65,2,1608492,1,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3230,65,2,235328,2,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3231,65,2,18157,3,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3232,65,2,103768,4,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3233,65,2,3121,5,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3234,65,2,22303,6,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3235,65,2,1626652,7,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3236,65,2,241906,8,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3237,65,2,31100,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3238,65,2,110414,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3239,65,2,5687,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
3240,66,2,1914181,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3241,66,2,1554499,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3242,66,2,219467,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3243,66,2,16902,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3244,66,2,99358,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3245,66,2,2896,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3246,66,2,21059,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3247,66,2,1571748,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3248,66,2,225529,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3249,66,2,29186,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3250,66,2,105712,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3251,66,2,5288,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3252,67,2,1836574,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3253,67,2,1496508,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3254,67,2,207645,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3255,67,2,15803,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3256,67,2,94688,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3257,67,2,2761,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3258,67,2,19169,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3259,67,2,1512223,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3260,67,2,213105,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3261,67,2,27223,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3262,67,2,100259,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3263,67,2,4954,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3264,68,2,1781346,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3265,68,2,1449077,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3266,68,2,204646,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3267,68,2,15154,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3268,68,2,91602,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3269,68,2,2543,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3270,68,2,18324,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3271,68,2,1464028,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3272,68,2,210062,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3273,68,2,26148,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3274,68,2,96794,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3275,68,2,4627,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3276,69,2,1731958,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3277,69,2,1405705,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3278,69,2,197115,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3279,69,2,14462,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3280,69,2,94505,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3281,69,2,2535,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3282,69,2,17636,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3283,69,2,1420015,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3284,69,2,202299,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3285,69,2,24884,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3286,69,2,99706,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3287,69,2,4609,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3288,70,2,1674584,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3289,70,2,1374005,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3290,70,2,181933,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3291,70,2,13453,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3292,70,2,86240,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3293,70,2,2438,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3294,70,2,16515,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3295,70,2,1387577,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3296,70,2,186666,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3297,70,2,23473,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3298,70,2,90823,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3299,70,2,4287,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3300,71,2,1647705,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3301,71,2,1364801,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3302,71,2,171501,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3303,71,2,12687,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3304,71,2,80624,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3305,71,2,2229,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
3306,71,2,15863,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
